Client Name,Total Assistance,Total Investment,Investment Gain,Investment Grade,Condition,Estimated Jobs,Country,SME,Ownership,Status,Constituency,Sector,Business Plan Grade,Average Grade,Jobs Created
M & M Contractors,98000,1017000,919000.0,0.9036381514257621,Creating Jobs / Capital Investment / Business Development,14,Northern Ireland,SME,Local,Local,BELFAST NORTH,CONSTRUCTION,True,True,True
M & M Contractors,23297,63929,40632.0,0.635580096669743,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,CONSTRUCTION,False,True,False
M Donnelly Electrical Ltd,14700,30000,15300.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,WEST TYRONE,CONSTRUCTION,False,False,False
M Donnelly Electrical Ltd,49000,323000,274000.0,0.848297213622291,Creating Jobs / Capital Investment / Business Development,7,Northern Ireland,SME,Local,Local,WEST TYRONE,CONSTRUCTION,True,True,True
M Donnelly Electrical Ltd,1379,2815,1436.0,0.5101243339253996,Developing Skills,0,Northern Ireland,SME,Local,Local,WEST TYRONE,CONSTRUCTION,False,False,False
M Donnelly Electrical Ltd,11025,22500,11475.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,WEST TYRONE,CONSTRUCTION,False,False,False
M Donnelly Electrical Ltd,20512,70064,49552.0,0.707239095683946,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,WEST TYRONE,CONSTRUCTION,False,True,False
M Donnelly Electrical Ltd,28485,70940,42455.0,0.5984634902734705,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,WEST TYRONE,CONSTRUCTION,False,True,True
M Donnelly Electrical Ltd,130503,372865,242362.0,0.6499993295160447,Developing Skills,0,Northern Ireland,SME,Local,Local,WEST TYRONE,CONSTRUCTION,False,True,False
M E G Cards and Gifts,22600,233862,211262.0,0.9033618116667095,Creating Jobs / Capital Investment / Business Development,5,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,True,True,True
M J Kane & Co Accountants Ltd,70000,860000,790000.0,0.9186046511627907,Creating Jobs / Capital Investment / Business Development,14,Northern Ireland,SME,Local,Local,EAST ANTRIM,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",True,True,True
M T Waste Management & Manufacturing,27989,64076,36087.0,0.5631905861789126,Investing in R&D,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
M T Waste Management & Manufacturing,9875,19750,9875.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
M T Waste Management & Manufacturing,14295,47650,33355.0,0.7,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,True,True
M&M Refrigeration Ltd,1810,4975,3165.0,0.636180904522613,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION,False,True,False
M&M Refrigeration Ltd,39000,498760,459760.0,0.9218060790761088,Creating Jobs / Capital Investment / Business Development,7,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION,True,True,True
M&M Refrigeration Ltd,7317,21783,14466.0,0.6640958545654869,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION,False,True,False
M&M Refrigeration Ltd,8000,10200,2200.0,0.21568627450980393,Covid Support,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION,False,False,False
M&M Refrigeration Ltd,25000,77640,52640.0,0.6780010303967028,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION,False,True,False
M/A-COM Technology Solutions (UK) Limited,42455,155283,112828.0,0.726595957059047,Developing Skills,0,United States of America,Non SME,External,Existing,BELFAST NORTH,INFORMATION AND COMMUNICATION,False,True,False
M3 Distribution Services Limited,3000,7500,4500.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NORTH ANTRIM,FINANCIAL AND INSURANCE ACTIVITIES,False,True,False
Mac Core Limited,50000,50000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION,False,False,False
Mac Core Limited,55000,55000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION,False,False,False
MAC Electrics Ltd,16465,53692,37227.0,0.6933435148625493,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION,False,True,False
MAC Electrics Ltd,24000,165000,141000.0,0.8545454545454545,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION,True,True,True
MAC Electrics Ltd,2058,4200,2142.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,CONSTRUCTION,False,False,False
Machine Eye Technology Limited,15000,24000,9000.0,0.375,Other,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,False,False
Machine Eye Technology Limited,345,690,345.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,False,False
Machine Eye Technology Limited,15000,15000,0.0,0,Other,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,False,False
Macspec Engineering Ltd,1838,3750,1912.0,0.5098666666666667,Developing Skills,0,Northern Ireland,SME,Local,Local,STRANGFORD,CONSTRUCTION,False,False,False
Machine Eye Technology Limited,4550,9100,4550.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,False,False
Machine Eye Technology Limited,75000,75000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,False,False
Mackle Petfoods,99000,3039000,2940000.0,0.9674234945705824,Creating Jobs / Capital Investment / Business Development,9,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,True,True,True
Mackle Petfoods,1960,4000,2040.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
Mackle Petfoods,599000,5704941,5105941.0,0.8950032962654653,Creating Jobs / Capital Investment / Business Development,31,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,True,True,True
Mackle Petfoods,24934,89188,64254.0,0.7204332421401982,Developing Skills,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,True,False
Mackle Petfoods,9000,45000,36000.0,0.8,Other,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,True,False
Mackle Snacks,6500,13000,6500.0,0.5,Developing Skills,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
Mackle Snacks,26992,61326,34334.0,0.5598604180934676,Investing in R&D,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
Mackle Snacks,30721,68285,37564.0,0.5501061726587098,Investing in R&D,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
Mackle Snacks,249300,2273000,2023700.0,0.8903211614606247,Creating Jobs / Capital Investment / Business Development,22,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,True,True,True
Mackle Snacks,17028,47570,30542.0,0.6420433046037419,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,True,False
Mackle Snacks,37843,114293,76450.0,0.6688948579528056,Investing in R&D,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,True,False
Mackle Snacks,44400,164000,119600.0,0.7292682926829268,Other,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,True,False
Mackle Snacks,3760,18800,15040.0,0.8,Covid Support,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,True,False
Macpac Refuse Bodies Ltd,985,1970,985.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING,False,False,False
Macpac Refuse Bodies Ltd,40000,542780,502780.0,0.9263053170713733,Creating Jobs / Capital Investment / Business Development,8,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING,True,True,True
Macpac Refuse Bodies Ltd,1538,4145,2607.0,0.6289505428226779,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING,False,True,False
Macpac Refuse Bodies Ltd,500,1000,500.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING,False,False,False
Macpac Refuse Bodies Ltd,9880,19760,9880.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING,False,False,False
Macpac Refuse Bodies Ltd,7224,18060,10836.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING,False,True,False
Macrete Ireland Limited,24400,72250,47850.0,0.6622837370242214,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,False
MacRoberts Bros,50000,50000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,"AGRICULTURE, FORESTRY AND FISHING",False,False,False
Macspec Engineering Ltd,4022,8044,4022.0,0.5,Developing Skills,0,Northern Ireland,SME,Local,Local,STRANGFORD,CONSTRUCTION,False,False,False
Made In Mourne Ltd,3600,12000,8400.0,0.7,Other,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,"ARTS, ENTERTAINMENT AND RECREATION",False,True,False
Made In Mourne Ltd,2000,6512,4512.0,0.6928746928746929,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,"ARTS, ENTERTAINMENT AND RECREATION",False,True,False
Made to Engage,43147,123277,80130.0,0.6499995944093383,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Made to Engage,240000,2605000,2365000.0,0.9078694817658349,Creating Jobs / Capital Investment / Business Development,40,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,True,True,True
Made to Engage,11760,24000,12240.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Made to Engage,2975,5950,2975.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Made to Engage,2450,5000,2550.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Made to Engage,14700,30000,15300.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Made to Engage,60418,176226,115808.0,0.6571561517596722,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Made to Engage,9000,30000,21000.0,0.7,Other,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Made to Engage,30250,72500,42250.0,0.5827586206896551,Other,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Makematic Ltd,5000,10000,5000.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION,False,False,False
Madlug C.I.C.,9000,72000,63000.0,0.875,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,UPPER BANN,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,True,True,True
Madlug C.I.C.,12800,100000,87200.0,0.872,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,UPPER BANN,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,True,True,True
Magdek Thermal Systems Limited,17640,58800,41160.0,0.7,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,LAGAN VALLEY,MANUFACTURING,False,True,True
Magdek Thermal Systems Limited,3110,6220,3110.0,0.5,Developing Skills,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,MANUFACTURING,False,False,False
Magheralave Enterprises Limited,9500,0,-9500.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,INFORMATION AND COMMUNICATION,False,False,False
Magic Beans,3000,10000,7000.0,0.7,Other,0,Northern Ireland,SME,Local,Local,NORTH DOWN,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,True,False
Magnifast,4500,15000,10500.0,0.7,Other,0,Northern Ireland,SME,Local,Local,NORTH DOWN,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,True,False
Mahlatini Travel,3835,7670,3835.0,0.5,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST EAST,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,False,False
Mahlatini Travel,22500,94000,71500.0,0.7606382978723404,Other,0,Northern Ireland,SME,Local,Local,BELFAST EAST,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,True,False
Mahlatini Travel,1960,4000,2040.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST EAST,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,False,False
Mahlatini Travel,1225,2450,1225.0,0.5,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST EAST,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,False,False
Mahlatini Travel,36000,298000,262000.0,0.8791946308724832,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,BELFAST EAST,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,True,True,True
Mahlatini Travel,5200,6500,1300.0,0.19999999999999996,Covid Support,0,Northern Ireland,SME,Local,Local,BELFAST EAST,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,False,False
Mahlatini Travel,10000,20000,10000.0,0.5,Developing Overseas Trade Capability,0,Northern Ireland,SME,Local,Local,BELFAST EAST,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,False,False
Mahlatini Travel,22592,56480,33888.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST EAST,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,True,False
Mahon's Hotel Ltd,11659,42743,31084.0,0.7272301897386706,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,False,True,False
Maine Surface Finishing Limited,1525000,9591326,8066326.0,0.8410021721709804,Creating Jobs / Capital Investment / Business Development,155,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,MANUFACTURING,True,True,True
Maine Surface Finishing Limited,8000,12000,4000.0,0.33333333333333337,Covid Support,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,MANUFACTURING,False,False,False
Maintenance Solutions Ireland,23430,96700,73270.0,0.7577042399172699,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,True,True
Make Up Pro Store,3150,3937,787.0,0.19989839979679958,Covid Support,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,False,False
Makematic Ltd,20000,20000,0.0,0,Other,0,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION,False,False,False
Makematic Ltd,9000,30000,21000.0,0.7,Other,0,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION,False,True,False
Makematic Ltd,5000,10000,5000.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION,False,False,False
Makematic Ltd,49000,248000,199000.0,0.8024193548387097,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION,False,True,True
Makematic Ltd,49000,202000,153000.0,0.7574257425742574,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION,False,True,True
Makematic Ltd,46000,200000,154000.0,0.77,Creating Jobs / Capital Investment / Business Development,5,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION,False,True,True
Makematic Ltd,37445,84834,47389.0,0.5586085767498881,Investing in R&D,0,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION,False,False,False
Makematic Ltd,4750,9500,4750.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION,False,False,False
Makematic Ltd,95100,898520,803420.0,0.894159284156168,Creating Jobs / Capital Investment / Business Development,12,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION,True,True,True
Makematic Ltd,199988.43,799883.14,599894.71,0.7499779405276625,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION,False,True,False
Makematic Ltd,49500,250000,200500.0,0.802,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION,False,True,True
Makematic Ltd,199988.43,199883.14,-105.28999999997905,-0.0005267577845733395,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION,False,False,False
Making Great Leaders Ltd,7500,15500,8000.0,0.5161290322580645,Developing Skills,0,Northern Ireland,SME,Local,Local,STRANGFORD,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Making Great Leaders Ltd,19630,143900,124270.0,0.8635858234885337,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,STRANGFORD,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",True,True,True
Makon,48360,84630,36270.0,0.4285714285714286,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,MANUFACTURING,False,False,True
Makon,875,1750,875.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,MANUFACTURING,False,False,False
Maldron Hotel Belfast City,97610,244025,146415.0,0.6,Other,0,Northern Ireland,Non SME,Local,Local,BELFAST SOUTH,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,False,True,False
Malibu Sunbeds,5000,5000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,MID ULSTER,OTHER SERVICE ACTIVITIES,False,False,False
Mallaghan Engineering Limited,22500,75000,52500.0,0.7,Other,0,Northern Ireland,Non SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,False,True,False
Mallaghan Engineering Limited,210851,826282,615431.0,0.744819565233177,Developing Skills,0,Northern Ireland,Non SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,False,True,False
Mallaghan Engineering Limited,180508,556603,376095.0,0.6756970407992771,Investing in R&D,0,Northern Ireland,Non SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,False,True,False
Mallaghan Engineering Limited,2000000,11310000,9310000.0,0.8231653404067197,Creating Jobs / Capital Investment / Business Development,210,Northern Ireland,Non SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,False,True,True
Mallaghan Engineering Limited,1077734,3968596,2890862.0,0.7284344387788528,Investing in R&D,0,Northern Ireland,Non SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,False,True,False
Mallon Technology (Northern Ireland) Limited,49392,123734,74342.0,0.6008211162655374,Investing in R&D,0,Northern Ireland,SME,Local,Local,MID ULSTER,INFORMATION AND COMMUNICATION,False,True,False
Malplas Ltd,7800,9750,1950.0,0.19999999999999996,Covid Support,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
Mango Bikes,44000,575000,531000.0,0.9234782608695652,Creating Jobs / Capital Investment / Business Development,8,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING,True,True,True
